time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport,size_array,fopts_size
2020-05-01T00:04:48.688543Z,20000002,QAIAACCAiJsK9g5yZq5+ybkUPNUxKOozTHewCXQ=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-105,-12.8,-1,10,39816,10.0,29,0.0
2020-05-01T00:04:53.643019Z,26012f47,QEcvASaAxgMCE89INKvwrXxHBhEvDzboYmTdeeIs2CXmAA==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-103,4.5,-1,10,966,2.0,34,0.0
2020-05-01T00:04:55.759028Z,04a04603,QANGoASAQgEBccMzOqcAlUUCel677btM1u28f7wN5WM4,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-99,1.5,-1,10,322,1.0,33,0.0
2020-05-01T00:04:59.774954Z,2601297c,QHwpASaARrgFpEBrRnDL9CmBPfSkR5WpZof/YeA=,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-82,7.8,-1,10,47174,5.0,29,0.0
2020-05-01T00:05:01.232792Z,26012682,QIImASYALtQBsXgqZkGG4jLQuw==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-78,9.2,-1,10,54318,1.0,19,0.0
2020-05-01T00:05:02.407218Z,-1,DGABvDTds+SBBH5s+jfGnkiHurbVmXdUC03TGBH9NYvVcQw=,0000024b0b031c97,1,868300000,8.0,125.0,4/5,-95,9.0,-1,0,-1,-1.0,35,13.0
2020-05-01T00:05:05.782808Z,-1,AGNjbm9icmFjiBkE/v9YF6hhpbgWheI=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-97,-2.5,-1,0,-1,-1.0,23,2.0
2020-05-01T00:05:12.814518Z,-1,AGNjbm9icmFjiBkE/v9YF6gw0IIdVrI=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-99,-0.8,-1,0,-1,-1.0,23,2.0
2020-05-01T00:05:18.021204Z,00d23b3a,QDo70gAAZTIFO59PMcMsmnmPSONUcuPC9+TC70E=,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-97,-15.5,-1,10,12901,5.0,29,0.0
2020-05-01T00:05:19.848139Z,-1,AGNjbm9icmFjiBkE/v9YF6goKmHF0wU=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-96,-2.5,-1,0,-1,-1.0,23,2.0
2020-05-01T00:05:23.377363Z,26012682,QIImASYAL9QBsaENMemiw13Now==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-79,5.5,-1,10,54319,1.0,19,0.0
2020-05-01T00:05:23.641771Z,26012a47,QEcqASaA47wFX6Nh9hd6pCTDma57XX/F086ZtMY=,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-89,3.8,-1,10,48355,5.0,29,0.0
2020-05-01T00:05:30.038521Z,27007de9,QOl9ACcABgAC28285AKsjcyooDGDwOvkFAVHH6a8,0000024b0b031c97,1,867100000,8.0,125.0,4/5,-106,-7.5,-1,10,6,2.0,30,0.0
2020-05-01T00:05:30.070561Z,260123b5,QLUjASYAAR4BbZEsWmHRlhgXKPMW7I72uZcv0GAajEBThxLCOWBqBNw91nhXhPGGMy2WZcQveOOrcsFrNIQ=,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-108,-9.0,-1,10,7681,1.0,62,0.0
2020-05-01T00:05:33.915437Z,-1,AGNjbm9icmFjiBkE/v9YF6iDVCCm+B0=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-101,3.5,-1,0,-1,-1.0,23,2.0
2020-05-01T00:05:35.362525Z,a869205d,gF0gaaiAJxsFxWpi7PvbgXnk6pWY,0000024b0b031c97,1,867300000,12.0,125.0,4/5,-109,-7.0,-1,100,6951,5.0,21,0.0
2020-05-01T00:05:36.692574Z,26012fcf,QM8vASaAEAUFBWqHEFNstPXipNpNIAm4zZvNvzjh,0000024b0b031c97,1,867500000,12.0,125.0,4/5,-87,5.8,-1,10,1296,5.0,30,0.0
2020-05-01T00:05:40.949076Z,-1,AGNjbm9icmFjiBkE/v9YF6gEGX1r4BE=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-101,0.0,-1,0,-1,-1.0,23,2.0
2020-05-01T00:05:45.522034Z,26012682,QIImASYAMNQB7Cys+UTwLKigBA==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-75,9.0,-1,10,54320,1.0,19,0.0
2020-05-01T00:05:46.433435Z,2601279f,QJ8nASYACh4BmZxBdcVxqldcYjz9BYXp0kH/7F+7mZBa+nhMVgGkI+xS0mLX0T2jQFUn4ib3Uq7NFkwgN2g=,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-105,-2.8,-1,10,7690,1.0,62,0.0
2020-05-01T00:05:50.874952Z,00477606,QAZ2RwCAC8gF3vOHsMNDXIjVaJ/ptpa4/IM=,0000024b0b031c97,1,867100000,10.0,125.0,4/5,-107,-10.8,-1,10,51211,5.0,26,0.0
2020-05-01T00:05:53.643503Z,26012f47,QEcvASaAxwMCOB/9iLFIaVolpo9NqlOoggZDT1sBkhuDSQ==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-103,6.8,-1,10,967,2.0,34,0.0
2020-05-01T00:05:55.777974Z,-1,AGNjbm9icmFjiBkE/v9YF6j5q77USfE=,0000024b0b031c97,1,868100000,11.0,125.0,4/5,-99,1.0,-1,0,-1,-1.0,23,2.0
2020-05-01T00:05:59.760126Z,01fb352d,QC01+wGAiRUFJymRsTk9zGLV6OszPr+VMc88Sgg=,0000024b0b031c97,1,867700000,9.0,125.0,4/5,-111,-10.8,-1,10,5513,5.0,29,0.0
2020-05-01T00:03:04.605700856Z,9b9e77b8,b7h3npudnIOC9xv8nf/3LnZdkdI2ZQg5gjWKHVTPcCdbe1X+v/vo21aQk1fJgeRwkihDi4lsyJQujiSEZ1b/0rHE06B9oSlg7oG1RDyO7C/viCraHwAw4tpN4xK6JiY/Si3mh02IT5w5Mp66QmU8yjA0gULkMb7fIS8wlQ84E1SPut3p7Is74VtPkQeMFDyqVhiD7MYuy1sZLIwevJpzgsdMy4nlZYX3mg0TEs0yu8LuDdZNtN+5UoVt04Ka5lgX6EmqkiLeJQ==,00800000a0001793,-1,868100000,7.0,125.0,4/8,-108,-10.5,-1,11,33692,101.0,199,13.0
2020-05-01T00:03:12.094093319Z,-1,GOa+8tFA5GCamW/kY4M5X1kSa+ydQfIFlpBLtnqdX2rcNln+ApPMunfeRvtVqnKZ0qBJHdVnBWfKAxeJtq4y+obWtODfcBRXQsA/fvYRXc4JajAEy7dn8KjVJ+WhE7wYnvmxdB67qp9n6i4IjMyYQmJoVGv6GLZYw87kZBu65Z9dFN+D4SPDcYR3Cl8LN0lekgs0Q/71LjYilFKkBJpCztHcK6e8SxahT3yqmshmrWv36JBYjfRAvpsugUUR+qBGSVkGhwsxwXMmd508Q0jPwUs+BiQSivpyXbjFEnykFo4=,00800000a0001793,-1,867300000,7.0,125.0,4/5,-111,-11.5,-1,0,-1,-1.0,224,0.0
2020-05-01T00:03:18.428364230Z,f4977a79,p3l6l/T/BX+Jk2ye70RvToDPgUQv0rbz8pYBr4iWRZd+3ahGeQjQX0NZqW3ZcYbJgpWS+QKvmsp9N46e+yEKt1rA9fJNY0wwNBTk52R32rsz72tICzzpvO4PdJup5FtJJ27l7AVDutNYqX0yFZ6AUtT6WfsqkaokJnbbVRJrI+zvrnnFFIGCJWTBNDqVEsbQbZRro7lxeuLnDz0fe9hEkS7LAuEtbomvFO+mbRE8+ThsvLTA,00800000a0001793,-1,868300000,7.0,250.0,OFF,-103,-11.2,-1,101,32517,243.0,180,15.0
2020-05-01T00:03:01.904869Z,-1,,7276ff002e062804,-1,868300000,7.0,125.0,4/5,-116,-11.8,-1,-1,-1,-1.0,0,
2020-05-01T00:03:09.751029Z,-1,,7276ff002e062804,-1,867300000,9.0,125.0,4/5,-101,-15.0,-1,-1,-1,-1.0,0,
2020-05-01T00:03:22.520854Z,-1,,7276ff002e062804,-1,868500000,8.0,125.0,4/5,-100,-13.2,-1,-1,-1,-1.0,0,
2020-05-01T00:03:24.327142Z,-1,,7276ff002e062804,-1,868300000,7.0,125.0,4/5,-107,-12.5,-1,-1,-1,-1.0,0,
2020-05-01T00:03:27.601566Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-109,-5.5,-1,-1,-1,-1.0,0,
2020-05-01T00:03:44.430463Z,-1,,7276ff002e062804,-1,867700000,12.0,125.0,4/5,-95,-21.8,-1,-1,-1,-1.0,0,
2020-05-01T00:03:45.294351Z,-1,DeAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=,7276ff002e062804,1,868500000,8.0,125.0,4/5,-88,-11.0,-1,0,-1,-1.0,35,0.0
2020-05-01T00:03:58.596768Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-103,-10.2,-1,-1,-1,-1.0,0,
2020-05-01T00:04:01.554432Z,04a04a21,QCFKoASAJQUBvkU988xcKTuGvnU6lLFqFn0st15OXDvt,7276ff002e062804,1,868100000,7.0,125.0,4/5,-97,10.0,-1,10,1317,1.0,33,0.0
2020-05-01T00:04:02.742376Z,041031c3,QMMxEASAUwEB9/GU1nmFY/OiUPZGRGfdHN13ViyVMmHpR1zaIePUbSarAGpqN+8EvwE=,7276ff002e062804,1,868300000,7.0,125.0,4/5,-99,1.2,-1,10,339,1.0,50,0.0
2020-05-01T00:04:12.038241Z,-1,,7276ff002e062804,-1,868500000,7.0,125.0,4/8,-101,-11.2,-1,-1,-1,-1.0,0,
2020-05-01T00:04:13.799937Z,-1,,7276ff002e062804,-1,868100000,9.0,125.0,4/5,-108,-10.8,-1,-1,-1,-1.0,0,
2020-05-01T00:04:21.206785Z,04a03506,QAY1oASAsAABL2xsEK9MZn1LwPVdmM5t3k6j9XdanGed,7276ff002e062804,1,868300000,7.0,125.0,4/5,-105,-4.8,-1,10,176,1.0,33,0.0
2020-05-01T00:04:23.375409Z,-1,,7276ff002e062804,-1,868100000,11.0,125.0,4/5,-97,-10.8,-1,-1,-1,-1.0,0,
2020-05-01T00:05:08.812436Z,-1,AHYfAdB+1bNwd79E/v9DT+LAjGct7VE=,7276ff002e062804,1,868300000,12.0,125.0,4/5,-97,-17.0,-1,0,-1,-1.0,23,14.0
2020-05-01T00:05:17.075460Z,26012f95,QJUvASYAnNMBs9ULS3rmuP/6FJ6w1IHGDbFnv41rFcVhd+5i+1W3W9jmitd3P00Gpbw6vWKY4MSJUKLzino=,7276ff002e062804,1,868100000,12.0,125.0,4/5,-95,-19.0,-1,10,54172,1.0,62,0.0
2020-05-01T00:05:22.592509Z,-1,,7276ff002e062804,-1,868100000,8.0,125.0,4/5,-108,-11.5,-1,-1,-1,-1.0,0,
2020-05-01T00:05:38.526134Z,-1,,7276ff002e062804,-1,868300000,7.0,125.0,???,-97,-11.0,-1,-1,-1,-1.0,0,
2020-05-01T00:05:45.433454Z,-1,,7276ff002e062804,-1,867900000,12.0,125.0,4/5,-100,-20.8,-1,-1,-1,-1.0,0,
2020-05-01T00:05:47.623982Z,26012a06,QAYqASYAcfoBTz+yP2e5lvWLMN7wNc7ySSqekCE4xbXxhV+qqXb/ruu/nJ/tLaYqx9dAQNLfYNNB0j5CgiY=,7276ff002e062804,1,868500000,12.0,125.0,4/5,-97,-18.0,-1,10,64113,1.0,62,0.0
2020-05-01T00:05:49.752958Z,-1,,7276ff002e062804,-1,868100000,8.0,125.0,4/5,-100,-11.5,-1,-1,-1,-1.0,0,
2020-05-01T00:06:05.004882Z,26012a85,QIUqASaAZ7gF5dtmRLNfgmv81mjUIMjaTnOL18s=,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-88,5.2,-1,10,47207,5.0,29,0.0
2020-05-01T00:06:05.108290Z,004c0eb4,QLQOTACBAAACBTimfGkOYJg84wEphGy8/2veKcXr,0000024b0b031c97,1,867700000,11.0,125.0,4/5,-98,5.5,-1,10,0,5.0,30,1.0
2020-05-01T00:06:07.666690Z,26012682,QIImASYAMdQB4RgW226vC+0U5Q==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-79,10.5,-1,10,54321,1.0,19,0.0
2020-05-01T00:06:13.728185Z,26012367,QGcjASYAdTEC+TD/wcgyEqKpvw==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-73,7.0,-1,10,12661,2.0,19,0.0
2020-05-01T00:06:15.282007Z,01f87209,QAly+AGAfhYFn+0/vulsXzrcv4oMHibmQck=,0000024b0b031c97,1,867300000,9.0,125.0,4/5,-109,-13.2,-1,10,5758,5.0,26,0.0
2020-05-01T00:06:15.638871Z,2601213c,QDwhASaACQEFeEm7f92n8Dc+Ac5dZqoXfo7M9aY=,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-101,9.2,-1,10,265,5.0,29,0.0
2020-05-01T00:06:15.929455Z,00996b8b,QItrmQCBeJUCBUov1pus9cCMvhdSPDI3nyitEzNiX+Jh6ZNe,0000024b0b031c97,1,867300000,9.0,125.0,4/5,-108,-7.5,-1,10,38264,5.0,36,1.0
2020-05-01T00:06:16.068158Z,2601242c,QCwkASYACR4B+AiPaC4bNGUQ6HTKfNfzpt+zpuHaTcouE1bUW3UISZlCi1YvhyL3VkSktINePUIe0/8igBI=,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-96,0.8,-1,10,7689,1.0,62,0.0
2020-05-01T00:06:16.403495Z,26002d88,QIgtACaAujkFolHoIVETQt2HgKWH,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-85,9.5,-1,10,14778,5.0,21,0.0
2020-05-01T00:06:16.450903Z,260027aa,QKonACaAuTkF/JlNfCTCLE0XogEO,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-97,2.2,-1,10,14777,5.0,21,0.0
2020-05-01T00:06:17.075015Z,00e03eb3,QLM+4ACAySkFELeIvV1SUuGfMVOnh7iXgBTP9ws=,0000024b0b031c97,1,867900000,9.0,125.0,4/5,-107,-7.2,-1,10,10697,5.0,29,0.0
2020-05-01T00:06:18.441518Z,2601241c,QBwkASaAwwAFXthwnGlPduAlMkCB49c6vbOBqeU=,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-101,-6.8,-1,10,195,5.0,29,0.0
2020-05-01T00:06:18.951861Z,26002b82,QIIrACaAujkF6oOKCQccjngu9ZJ5,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-108,-1.2,-1,10,14778,5.0,21,0.0
2020-05-01T00:06:19.867622Z,20000000,QAAAACCAq5oKpR0hXdN2yEiEKM9IlB6iR1c=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-4.8,-1,10,39595,10.0,26,0.0
2020-05-01T00:06:20.513247Z,-1,xofLK1UIFQHQAAAA,0000024b0b031c97,1,868500000,8.0,125.0,4/5,-106,-3.5,-1,110,-1,-1.0,12,8.0
2020-05-01T00:06:20.908343Z,26012803,QAMoASaAFj59MrrXJ7dMinFmH1Tw,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-107,-12.0,-1,10,15894,125.0,21,0.0
2020-05-01T00:06:23.754238Z,001f49b3,QLNJHwCAVQYFnS8ItkFeD5JNqoadcJpjznp4bFk=,0000024b0b031c97,1,867300000,9.0,125.0,4/5,-108,-5.0,-1,10,1621,5.0,29,0.0
2020-05-01T00:06:25.516668Z,2000002c,QCwAACCAcZwKBDqZ5iR8sPL3tAINvVFuDz8=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-0.5,-1,10,40049,10.0,26,0.0
2020-05-01T00:06:29.811281Z,26012682,QIImASYAMtQBc6PE9ytE0cfzTw==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-79,9.8,-1,10,54322,1.0,19,0.0
2020-05-01T00:06:30.991611Z,26012ab2,QLIqASYACB4BG0IQWxyxpAwtSZ760Ir8Ei/P4HsPzS0oibzmBcFSRdyNnEcgemJpcnZojusXTSi1n/rCIGc=,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-108,-3.5,-1,10,7688,1.0,62,0.0
2020-05-01T00:06:33.488818Z,26012391,QJEjASaAMAUFUjmF0IiMRAWDRbreq22ROCGVRNZA,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-89,5.8,-1,10,1328,5.0,30,0.0
2020-05-01T00:06:33.599962Z,26012e98,QJguASaAwwAF5kdAFo2OjRgovjKe3KOZl4BNtlY=,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-103,-4.5,-1,10,195,5.0,29,0.0
2020-05-01T00:06:47.523340Z,27007d0e,QA59ACcABwACuxhfeNIeqQT7vb7DNPoM8TFmFE0n,0000024b0b031c97,1,868500000,8.0,125.0,4/5,-107,-10.5,-1,10,7,2.0,30,0.0
2020-05-01T00:06:51.955812Z,26012682,QIImASYAM9QBawLIVdoMeE5bag==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-78,9.2,-1,10,54323,1.0,19,0.0
2020-05-01T00:06:53.643978Z,26012f47,QEcvASaAyAMC8pLlMqnVTGw1ZKKoznxxQa/tQ/PlS0WpPA==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-102,-0.8,-1,10,968,2.0,34,0.0
2020-05-01T00:06:54.930794Z,005ba1cc,QMyhWwCASAUFfg9Kwi0ervGmO9qBQlWpao33UvM=,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-109,1.5,-1,10,1352,5.0,29,0.0
2020-05-01T00:06:59.162775Z,0016bbf0,QPC7FgCAswkFCoqz+kugOJfcdpjaMUOCfd3ZfsT4,0000024b0b031c97,1,868500000,9.0,125.0,4/5,-111,-7.8,-1,10,2483,5.0,30,0.0
2020-05-01T00:07:01.074640Z,200000f0,QPAAACCAVTwKj867KtDjgOSJJu4=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-109,-3.0,-1,10,15445,10.0,20,0.0
2020-05-01T00:07:03.379181Z,04a046ab,QKtGoASAbQABS00snpV55T+j+M9q07kbTbVKoQX1C5zr,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-6.2,-1,10,109,1.0,33,0.0
2020-05-01T00:07:14.100451Z,26012682,QIImASYANNQBVSUvJnnDiTvcUg==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-78,7.2,-1,10,54324,1.0,19,0.0
2020-05-01T00:07:18.909225Z,260126aa,QKomASaAHAUFuYlCYdyKGZTzGcuhgmiPvD6c85JM,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-82,10.8,-1,10,1308,5.0,30,0.0
2020-05-01T00:07:22.813273Z,270082a4,QKSCACeArgABttT7ITpBCsMHTVPyHO6PYCHjckQxM/HcgR/z,0000024b0b031c97,1,868300000,11.0,125.0,4/5,-91,8.0,-1,10,174,1.0,36,0.0
2020-05-01T00:07:35.862666Z,04a04470,QHBEoASAOgMBDIoEDhGOquRGjYMC1d8PEyfq9tLWbsrx,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-93,4.0,-1,10,826,1.0,33,0.0
2020-05-01T00:07:36.245315Z,26012682,QIImASYANdQBW3Wq45LabbtqUg==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-77,7.0,-1,10,54325,1.0,19,0.0
2020-05-01T00:07:36.757948Z,26012e76,QHYuASaABt4KRzf6fHst3nt740yL/8r/qg==,0000024b0b031c97,1,867500000,12.0,125.0,4/5,-100,-9.2,-1,10,56838,10.0,25,0.0
2020-05-01T00:07:43.790144Z,01a91330,QDATqQGAhywFeHnqL4TKL6NpsmpPN1Agyfw=,0000024b0b031c97,1,867700000,9.0,125.0,4/5,-109,-11.8,-1,10,11399,5.0,26,0.0
2020-05-01T00:07:53.644462Z,26012f47,QEcvASaAyQMCRvgINwNppG+v9WBCDDjRVIwL2tVZmKmSNg==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-101,0.0,-1,10,969,2.0,34,0.0
2020-05-01T00:07:55.750973Z,2601236d,QG0jASaAj7kFpW59Gt+X3F4hyZay6k3Cm5xEL0I=,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-107,2.8,-1,10,47503,5.0,29,0.0
2020-05-01T00:07:57.586979Z,27008268,gGiCACeAagEoP8guS8+3ewVIEUjAX8QQwtzJXDAhKq+VOQ==,0000024b0b031c97,1,867100000,8.0,125.0,4/5,-110,-10.0,-1,100,362,40.0,34,0.0
2020-05-01T00:07:58.389715Z,26012682,QIImASYANtQBSa1E6ZA3Nh4Ing==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-78,8.0,-1,10,54326,1.0,19,0.0
2020-05-01T00:08:00.146579Z,27007d95,QJV9ACcABAACc5+i6v3NGOs75P4xhgqHyXlga3G6,0000024b0b031c97,1,867900000,8.0,125.0,4/5,-112,-10.5,-1,10,4,2.0,30,0.0
2020-05-01T00:08:01.463331Z,260124e2,QOIkASYA5SEFyWnO66zJp2pD9K0h7VfyewizlgnJjItPdRZMoA==,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-83,10.0,-1,10,8677,5.0,37,0.0
2020-05-01T00:08:03.669288Z,20000019,QBkAACCAqpoKXKjffnV4X9EcgJ1S3KOk2wE=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-4.0,-1,10,39594,10.0,26,0.0
2020-05-01T00:08:03.660177Z,a869205d,gF0gaaiAJxsFxWpi7PvbgXnk6pWY,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-108,-16.2,-1,100,6951,5.0,21,0.0
2020-05-01T00:08:07.108311Z,26012013,QBMgASaAxAAFXXVKjnrSAqFJtSiuR23bTlGXkis=,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-102,-11.0,-1,10,196,5.0,29,0.0
2020-05-01T00:08:07.865272Z,20000002,QAIAACCAe5sKVUEpwUPq9kYG0xVVk4hc+nM=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-104,-0.2,-1,10,39803,10.0,26,0.0
2020-05-01T00:08:08.894721Z,01a13349,QEkzoQGAsAwFrkOfQOkuqzpRrORaSN3TizBXSDo=,0000024b0b031c97,1,867300000,9.0,125.0,4/5,-108,-14.0,-1,10,3248,5.0,29,0.0
2020-05-01T00:08:15.901014Z,00996b8b,QItrmQCAepUFIIHLTwskPL3PpbTP4aeGRFPPCkqQ78NA5rU=,0000024b0b031c97,1,867100000,9.0,125.0,4/5,-109,-6.5,-1,10,38266,5.0,35,0.0
2020-05-01T00:08:20.534258Z,26012682,QIImASYAN9QBcQjL+uQOwlo9ag==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-77,8.8,-1,10,54327,1.0,19,0.0
2020-05-01T00:08:21.585124Z,26012382,QIIjASaAQrgFX/l3OQMKoSqHmWIuN7xDC6T5S+8=,0000024b0b031c97,1,867300000,12.0,125.0,4/5,-91,7.2,-1,10,47170,5.0,29,0.0
2020-05-01T00:08:24.893419Z,260125c2,QMIlASaAwwAFR0a8/X0YiaMSaMd5XsATc4o1Rmk=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-104,-3.8,-1,10,195,5.0,29,0.0
2020-05-01T00:08:26.705761Z,2700022a,QCoCACeA5zYPO3tAyuSObcNM+Izx,0000024b0b031c97,1,867100000,8.0,125.0,4/5,-107,-8.2,-1,10,14055,15.0,21,0.0
2020-05-01T00:08:36.862510Z,26012de0,QOAtASaAk3cKRyTcpreFoIMjYZr8x4uU3Q==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-105,-7.5,-1,10,30611,10.0,25,0.0
2020-05-01T00:08:42.679044Z,26012682,QIImASYAONQBNL3ePxLkSEEOwg==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-79,9.2,-1,10,54328,1.0,19,0.0
2020-05-01T00:08:47.190155Z,26012a39,QDkqASYABB4BeepPQOS5GLm/Et0LxO4MpX/PKUpS5J82hJlNaIsxCgSV+bVXM26Zf3Y7JYS7f5RDc7+dwNY=,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-112,-15.5,-1,10,7684,1.0,62,0.0
2020-05-01T00:08:51.270Z,26012c1d,QB0sASaAxAAF32JHLZ8mhH16qaBeilknNYgS8GQ=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-102,-0.2,-1,10,196,5.0,29,0.0
2020-05-01T00:08:53.293353Z,27007d78,QHh9ACcABAACay+nxADVPyoEJdJ39Ycta4KYsOpZ,0000024b0b031c97,1,867300000,8.0,125.0,4/5,-108,-2.0,-1,10,4,2.0,30,0.0
2020-05-01T00:08:53.644944Z,26012f47,QEcvASaAygMCoFTJ/b7S7Q4inF4a2e6Mkg2s2L5nWqGpEg==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-96,4.5,-1,10,970,2.0,34,0.0
2020-05-01T00:07:44.543866760Z,-1,wFa+HwPErw==,00800000a0001793,-1,868300000,7.0,250.0,4/5,-102,-10.2,-1,110,-1,-1.0,7,14.0
2020-05-01T00:05:59.056679Z,-1,,7276ff002e062804,-1,868100000,9.0,125.0,4/5,-103,-15.5,-1,-1,-1,-1.0,0,
2020-05-01T00:06:03.533070Z,-1,,7276ff002e062804,-1,868300000,7.0,250.0,4/5,-85,-12.2,-1,-1,-1,-1.0,0,
2020-05-01T00:06:15.068168Z,2601242c,QCwkASYACR4B+AiPaC4bNGUQ6HTKfNfzpt+zpuHaTcouE1bUW3UISZlCi1YvhyL3VkSktINePUIe0/8igBI=,7276ff002e062804,1,868300000,12.0,125.0,4/5,-94,-19.0,-1,10,7689,1.0,62,0.0
2020-05-01T00:06:26.908240Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/8,-114,-11.2,-1,-1,-1,-1.0,0,
2020-05-01T00:06:29.731584Z,-1,,7276ff002e062804,-1,867100000,9.0,125.0,4/5,-96,-17.5,-1,-1,-1,-1.0,0,
2020-05-01T00:06:38.292985Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-85,-8.8,-1,-1,-1,-1.0,0,
2020-05-01T00:07:19.706283Z,00aa9ca4,QKScqgCAkfwF0M7yq6MstobyjmT1ndCQHZVB9kQ=,7276ff002e062804,1,868100000,8.0,125.0,4/5,-105,-5.8,-1,10,64657,5.0,29,0.0
2020-05-01T00:07:21.848523Z,-1,,7276ff002e062804,-1,868100000,8.0,125.0,4/5,-105,-14.0,-1,-1,-1,-1.0,0,
2020-05-01T00:07:21.813283Z,270082a4,QKSCACeArgABttT7ITpBCsMHTVPyHO6PYCHjckQxM/HcgR/z,7276ff002e062804,1,868300000,11.0,125.0,4/5,-97,-11.0,-1,10,174,1.0,36,0.0
2020-05-01T00:07:59.653488Z,-1,,7276ff002e062804,-1,868300000,7.0,250.0,4/6,-108,-6.8,-1,-1,-1,-1.0,0,
2020-05-01T00:08:00.463349Z,260124e2,QOIkASYA5SEFyWnO66zJp2pD9K0h7VfyewizlgnJjItPdRZMoA==,7276ff002e062804,1,868300000,12.0,125.0,4/5,-108,-8.8,-1,10,8677,5.0,37,0.0
2020-05-01T00:08:03.207108Z,-1,,7276ff002e062804,-1,867500000,7.0,125.0,4/8,-116,-9.5,-1,-1,-1,-1.0,0,
2020-05-01T00:08:20.670942Z,-1,,7276ff002e062804,-1,867700000,9.0,125.0,4/5,-102,-14.8,-1,-1,-1,-1.0,0,
2020-05-01T00:08:22.711749Z,-1,,7276ff002e062804,-1,867300000,7.0,125.0,4/5,-105,-12.0,-1,-1,-1,-1.0,0,
2020-05-01T00:08:36.821615Z,-1,,7276ff002e062804,-1,868300000,7.0,125.0,4/5,-102,-9.0,-1,-1,-1,-1.0,0,
2020-05-01T00:08:47.012752Z,-1,,7276ff002e062804,-1,868100000,9.0,125.0,4/5,-107,-15.0,-1,-1,-1,-1.0,0,
2020-05-01T00:08:55.572688Z,-1,,7276ff002e062804,-1,868500000,7.0,125.0,4/5,-114,-12.0,-1,-1,-1,-1.0,0,
